1.337631247036279e+00 1.349903093339364e+00
1.349903093339364e+00 1.362174939642449e+00
1.362174939642449e+00 1.374446785945534e+00
1.374446785945534e+00 1.386718632248620e+00
1.386718632248620e+00 1.398990478551705e+00
1.398990478551705e+00 1.423534171157875e+00
1.423534171157875e+00 1.435806017460960e+00
1.435806017460960e+00 1.448077863764045e+00
1.448077863764045e+00 1.460349710067130e+00
1.460349710067130e+00 1.472621556370215e+00
1.472621556370215e+00 1.484893402673300e+00
1.484893402673300e+00 1.497165248976386e+00
1.497165248976386e+00 1.509437095279471e+00
1.509437095279471e+00 1.521708941582556e+00
1.521708941582556e+00 1.533980787885641e+00
1.533980787885641e+00 1.546252634188726e+00
1.546252634188726e+00 1.558524480491811e+00
1.558524480491811e+00 1.570796326794897e+00
1.570796326794897e+00 1.583068173097982e+00
1.583068173097982e+00 1.595340019401067e+00
1.595340019401067e+00 1.607611865704152e+00
1.607611865704152e+00 1.619883712007237e+00
1.619883712007237e+00 1.632155558310322e+00
1.632155558310322e+00 1.644427404613408e+00
1.644427404613408e+00 1.656699250916493e+00
1.656699250916493e+00 1.668971097219578e+00
1.668971097219578e+00 1.681242943522663e+00
1.681242943522663e+00 1.693514789825748e+00
1.693514789825748e+00 1.705786636128833e+00
1.705786636128833e+00 1.718058482431918e+00
1.718058482431918e+00 1.742602175038088e+00
1.742602175038088e+00 1.754874021341173e+00
1.754874021341173e+00 1.767145867644259e+00
1.767145867644259e+00 1.779417713947344e+00
1.779417713947344e+00 1.791689560250429e+00
1.791689560250429e+00 1.803961406553514e+00
1.803961406553514e+00 1.816233252856599e+00
1.816233252856599e+00 1.828505099159684e+00
1.828505099159684e+00 1.840776945462769e+00
1.840776945462769e+00 1.853048791765854e+00
1.853048791765854e+00 1.859184714917397e+00
1.859184714917397e+00 1.865320638068940e+00
1.865320638068940e+00 1.871456561220482e+00
1.871456561220482e+00 1.877592484372025e+00
1.877592484372025e+00 1.883728407523567e+00
1.883728407523567e+00 1.889864330675110e+00
1.889864330675110e+00 1.896000253826652e+00
1.896000253826652e+00 1.902136176978195e+00
1.902136176978195e+00 1.908272100129738e+00
1.908272100129738e+00 1.914408023281280e+00
1.914408023281280e+00 1.920543946432823e+00
1.920543946432823e+00 1.926679869584365e+00
1.926679869584365e+00 1.932815792735908e+00
1.932815792735908e+00 1.938951715887451e+00
1.938951715887451e+00 1.945087639038993e+00
1.945087639038993e+00 1.951223562190536e+00
1.951223562190536e+00 1.957359485342078e+00
1.957359485342078e+00 1.963495408493621e+00
1.963495408493621e+00 1.969631331645163e+00
1.969631331645163e+00 1.975767254796706e+00
1.975767254796706e+00 1.988039101099791e+00
1.988039101099791e+00 2.000310947402876e+00
2.000310947402876e+00 2.012582793705961e+00
2.012582793705961e+00 2.024854640009047e+00
2.024854640009047e+00 2.037126486312132e+00
2.037126486312132e+00 2.043262409463674e+00
2.043262409463674e+00 2.049398332615217e+00
2.049398332615217e+00 2.055534255766760e+00
2.055534255766760e+00 2.061670178918302e+00
2.061670178918302e+00 2.067806102069844e+00
2.067806102069844e+00 2.073942025221387e+00
2.073942025221387e+00 2.080077948372930e+00
2.080077948372930e+00 2.086213871524472e+00
2.086213871524472e+00 2.092349794676014e+00
2.092349794676014e+00 2.098485717827557e+00
2.098485717827557e+00 2.104621640979100e+00
2.104621640979100e+00 2.110757564130642e+00
2.110757564130642e+00 2.116893487282185e+00
2.116893487282185e+00 2.123029410433727e+00
2.123029410433727e+00 2.129165333585270e+00
2.129165333585270e+00 2.135301256736812e+00
2.135301256736812e+00 2.141437179888355e+00
2.141437179888355e+00 2.147573103039897e+00
2.147573103039897e+00 2.153709026191440e+00
2.153709026191440e+00 2.159844949342983e+00
2.159844949342983e+00 2.165980872494525e+00
2.165980872494525e+00 2.172116795646068e+00
2.172116795646068e+00 2.178252718797610e+00
2.178252718797610e+00 2.184388641949153e+00
2.184388641949153e+00 2.190524565100695e+00
2.190524565100695e+00 2.196660488252238e+00
2.196660488252238e+00 2.202796411403781e+00
2.202796411403781e+00 2.208932334555323e+00
2.208932334555323e+00 2.221204180858408e+00
2.221204180858408e+00 2.227340104009951e+00
2.227340104009951e+00 2.233476027161493e+00
2.233476027161493e+00 2.239611950313036e+00
2.239611950313036e+00 2.245747873464579e+00
2.245747873464579e+00 2.251883796616121e+00
2.251883796616121e+00 2.258019719767664e+00
2.258019719767664e+00 2.264155642919206e+00
2.264155642919206e+00 2.270291566070749e+00
2.270291566070749e+00 2.276427489222292e+00
2.276427489222292e+00 2.282563412373834e+00
2.282563412373834e+00 2.288699335525377e+00
2.288699335525377e+00 2.294835258676919e+00
2.294835258676919e+00 2.300971181828462e+00
2.300971181828462e+00 2.307107104980004e+00
2.307107104980004e+00 2.313243028131547e+00
2.313243028131547e+00 2.319378951283090e+00
2.319378951283090e+00 2.325514874434632e+00
2.325514874434632e+00 2.331650797586175e+00
2.331650797586175e+00 2.337786720737717e+00
2.337786720737717e+00 2.343922643889260e+00
2.343922643889260e+00 2.350058567040803e+00
2.350058567040803e+00 2.356194490192345e+00
2.356194490192345e+00 2.362330413343887e+00
2.362330413343887e+00 2.368466336495430e+00
2.368466336495430e+00 2.374602259646973e+00
2.374602259646973e+00 2.380738182798515e+00
2.380738182798515e+00 2.386874105950057e+00
2.386874105950057e+00 2.393010029101600e+00
2.393010029101600e+00 2.399145952253143e+00
2.399145952253143e+00 2.405281875404685e+00
2.405281875404685e+00 2.411417798556228e+00
2.411417798556228e+00 2.417553721707770e+00
2.417553721707770e+00 2.423689644859313e+00
2.423689644859313e+00 2.429825568010855e+00
2.429825568010855e+00 2.435961491162398e+00
2.435961491162398e+00 2.439029452738169e+00
2.439029452738169e+00 2.442097414313941e+00
